date,copies_per_ml,seven_day_avg,lower_ci,upper_ci,system
2025-02-19,376,479,119,174,South
2025-02-20,511,498,161,236,South
2025-02-21,255,478,80,118,South
2025-02-22,2558,571,808,1182,South
2025-02-23,230,477,73,106,South
2025-02-24,402,471,127,186,South
2025-02-25,210,423,66,97,South
2025-02-26,210,389,66,97,South
2025-02-27,384,374,121,177,South
2025-02-28,406,400,128,188,South
2025-03-01,249,287,79,115,South
2025-03-02,179,277,57,83,South
2025-03-03,1549,335,489,715,South
2025-03-04,362,362,114,167,South
2025-03-05,277,377,88,128,South
2025-03-06,314,366,99,145,South
2025-03-07,326,355,103,151,South
2025-03-08,322,368,102,149,South
2025-03-09,220,379,69,102,South
2025-03-10,409,313,129,189,South
2025-03-11,223,292,70,103,South
2025-03-12,488,317,154,225,South
2025-03-13,259,308,82,120,South
2025-03-14,257,298,81,119,South
2025-03-15,252,288,80,117,South
2025-03-16,701,340,222,324,South
2025-03-17,485,348,153,224,South
2025-03-18,226,349,72,105,South
2025-03-19,367,335,116,170,South
2025-03-20,254,334,80,117,South
2025-03-21,323,345,102,149,South
2025-03-22,323,358,102,149,South
2025-03-23,206,300,65,95,South
2025-03-24,320,283,101,148,South
2025-03-25,322,297,102,149,South
2025-03-26,398,301,126,184,South
2025-03-27,180,286,57,83,South
2025-03-28,357,291,113,165,South
2025-03-29,451,305,142,208,South
2025-03-30,485,344,153,224,South
2025-03-31,397,355,125,183,South
2025-04-01,299,351,94,138,South
2025-04-02,335,343,106,155,South
2025-04-03,436,389,138,202,South
2025-04-04,246,369,78,114,South
2025-04-05,334,354,105,154,South
2025-04-06,322,333,102,149,South
2025-04-07,272,316,86,126,South
2025-04-08,244,307,77,113,South
2025-04-09,448,320,142,207,South
2025-04-10,335,308,106,155,South
2025-04-11,350,324,111,162,South
2025-04-12,309,321,98,143,South
2025-04-13,453,337,143,209,South
2025-04-14,251,333,79,116,South
2025-04-15,225,329,71,104,South
2025-04-16,228,299,72,105,South
2025-04-17,261,288,82,120,South
2025-04-18,339,287,107,156,South
2025-04-19,212,272,67,98,South
2025-04-20,152,232,48,70,South
2025-04-21,168,219,53,78,South
2025-04-22,156,208,49,72,South
2025-04-23,243,210,77,112,South
2025-04-24,180,199,57,83,South
2025-04-25,340,199,107,157,South
2025-04-26,219,200,69,101,South
2025-04-27,246,215,78,113,South
2025-04-28,178,216,56,82,South
2025-04-29,182,221,58,84,South
2025-04-30,161,209,51,74,South
2025-05-01,117,196,37,54,South
2025-05-02,195,181,62,90,South
2025-05-03,176,176,56,82,South
2025-05-04,130,160,41,60,South
2025-05-05,167,159,53,77,South
2025-05-06,150,154,47,69,South
2025-05-07,78,139,25,36,South
2025-05-08,77,131,24,35,South
2025-05-09,96,118,30,44,South
2025-05-10,84,107,27,39,South
2025-05-11,94,102,30,43,South
2025-05-12,80,92,25,37,South
2025-05-13,166,93,52,77,South
2025-05-14,101,97,32,47,South
2025-05-15,59,93,18,27,South
2025-05-16,111,95,35,51,South
2025-05-17,142,102,45,66,South
2025-05-18,100,103,31,46,South
2025-05-19,106,107,33,49,South
2025-05-20,150,106,48,70,South
2025-05-21,132,110,42,61,South
2025-05-22,85,116,27,39,South
2025-05-23,103,115,32,48,South
2025-05-24,90,107,29,42,South
2025-05-25,67,101,21,31,South
2025-05-26,129,104,41,60,South
2025-05-27,220,110,69,101,South
2025-05-28,122,109,39,57,South
2025-05-29,118,114,37,54,South
2025-05-30,103,114,33,48,South
2025-05-31,117,119,37,54,South
2025-06-01,104,126,33,48,South
2025-06-02,191,134,60,88,South
2025-06-03,248,136,78,114,South
2025-06-04,161,141,51,75,South
2025-06-05,97,138,31,45,South
2025-06-06,121,141,38,56,South
2025-06-07,150,146,47,69,South
2025-06-08,214,162,68,99,South
2025-06-09,113,150,36,52,South
2025-06-10,74,126,24,34,South
2025-06-11,111,120,35,52,South
2025-06-12,171,130,54,79,South
2025-06-13,192,139,61,88,South
2025-06-14,116,134,37,53,South
2025-06-15,107,121,34,50,South
2025-06-16,116,122,37,54,South
2025-06-17,91,125,29,42,South
2025-06-18,128,127,40,59,South
2025-06-19,128,122,40,59,South
2025-06-20,142,117,45,66,South
2025-06-21,79,111,25,36,South
2025-06-22,184,120,58,85,South
2025-06-23,160,125,51,74,South
2025-06-24,95,126,30,44,South
2025-06-25,39,106,12,18,South
2025-06-26,244,117,77,113,South
2025-06-27,137,116,43,63,South
2025-06-28,100,120,32,46,South
2025-06-29,80,107,25,37,South
2025-06-30,113,102,36,52,South
2025-07-01,95,102,30,44,South
2025-07-02,95,115,30,44,South
2025-07-03,88,100,28,41,South
2025-07-04,144,101,45,66,South
2025-07-05,119,103,37,55,South
2025-07-06,198,117,63,91,South
2025-07-07,86,113,27,40,South
2025-07-08,9,81,3,4,South
2025-07-09,59,76,19,27,South
2025-07-10,52,70,17,24,South
2025-07-11,109,67,35,50,South
2025-07-12,96,65,30,45,South
2025-07-13,107,60,34,50,South
2025-07-14,207,68,66,96,South
2025-07-15,165,103,52,76,South
2025-07-16,144,116,45,66,South
2025-07-17,180,139,57,83,South
2025-07-18,150,145,48,69,South
2025-07-19,96,145,30,44,South
2025-07-20,147,152,46,68,South
2025-07-21,73,131,23,34,South
2025-07-22,177,132,56,82,South
2025-07-23,135,131,43,62,South
2025-07-24,303,141,96,140,South
2025-07-25,259,153,82,120,South
2025-07-26,257,176,81,119,South
2025-07-27,204,184,64,94,South
2025-07-28,344,230,109,159,South
2025-07-29,157,226,50,73,South
2025-07-30,163,232,51,75,South
2025-07-31,235,224,74,109,South
2025-08-01,136,204,43,63,South
2025-08-02,151,189,48,70,South
2025-08-03,360,205,114,166,South
2025-08-04,255,197,81,118,South
2025-08-05,98,184,31,45,South
2025-08-06,239,194,75,110,South
2025-08-07,323,203,102,149,South
2025-08-08,165,209,52,76,South
2025-08-09,249,224,79,115,South
2025-08-10,230,210,73,106,South
2025-08-11,228,207,72,105,South
2025-08-12,252,237,80,116,South
2025-08-13,173,226,55,80,South
2025-08-14,538,243,170,249,South
2025-08-15,207,251,65,96,South
2025-08-16,275,255,87,127,South
2025-08-17,312,266,99,144,South
2025-08-18,350,283,111,162,South
2025-08-19,344,296,109,159,South
2025-08-20,313,322,99,145,South
2025-08-21,481,317,152,222,South
2025-08-22,345,341,109,159,South
2025-08-23,304,346,96,141,South
2025-08-24,358,353,113,166,South
2025-08-25,276,341,87,128,South
2025-08-26,287,332,91,133,South
2025-08-27,334,335,106,154,South
2025-08-28,152,284,48,70,South
2025-08-29,398,290,126,184,South
2025-08-30,558,317,176,258,South
2025-08-31,389,320,123,180,South
2025-09-01,419,340,132,193,South
2025-09-02,337,348,106,156,South
2025-09-03,116,299,37,53,South
2025-09-04,185,307,58,85,South
2025-09-05,403,308,127,186,South
2025-09-06,362,290,114,167,South
2025-09-07,331,283,105,153,South
2025-09-08,297,270,94,137,South
2025-09-09,392,275,124,181,South
2025-09-10,315,318,99,145,South
2025-09-11,253,332,80,117,South
2025-09-12,205,302,65,95,South
2025-09-13,233,283,74,108,South
2025-09-14,349,285,110,161,South
2025-09-15,310,287,98,143,South
2025-09-16,131,245,41,60,South
2025-09-17,379,252,120,175,South
2025-09-18,760,295,240,351,South
2025-09-19,194,293,61,90,South
2025-09-20,223,291,70,103,South
2025-09-21,409,298,129,189,South
2025-09-22,254,289,80,117,South
2025-09-23,235,314,74,108,South
2025-09-24,158,277,50,73,South
2025-09-25,290,242,92,134,South
2025-09-26,287,256,91,133,South
2025-09-27,231,257,73,107,South
2025-09-28,182,229,57,84,South
2025-09-29,287,233,91,133,South
2025-09-30,121,212,38,56,South
2025-10-01,202,220,64,93,South
2025-10-02,366,227,116,169,South
2025-10-03,176,212,56,81,South
2025-10-04,166,202,52,76,South
2025-10-05,326,219,103,151,South
2025-10-06,297,220,94,137,South
2025-10-07,213,239,67,98,South
2025-10-08,146,228,46,67,South
2025-10-09,214,211,68,99,South
2025-10-10,298,228,94,138,South
2025-10-11,190,232,60,88,South
2025-10-12,176,213,56,82,South
2025-10-13,152,193,48,70,South
2025-10-14,118,178,37,54,South
2025-10-15,146,178,46,67,South
2025-10-16,127,197,58,NA,South
2025-10-17,110,146,35,51,South
2025-10-18,99,131,31,46,South
2025-10-19,203,134,64,94,South
2025-10-20,97,124,31,45,South
2025-10-21,75,115,24,35,South
2025-10-22,180,120,57,83,South
2025-10-23,206,129,65,95,South
2025-10-24,124,131,39,57,South
2025-10-25,46,118,15,21,South
2025-10-26,71,101,22,33,South
2025-10-27,114,104,36,53,South
2025-10-28,157,115,50,73,South
2025-10-29,86,104,27,40,South
2025-10-30,149,99,47,69,South
2025-10-31,73,92,23,34,South
2025-11-01,109,104,34,50,South
2025-11-02,161,117,51,74,South
2025-11-03,85,112,27,39,South
2025-11-04,132,109,42,61,South
2025-11-05,65,105,21,30,South
2025-11-06,94,98,30,43,South
2025-11-07,163,110,51,75,South
2025-11-08,219,122,69,101,South
2025-11-09,152,121,48,70,South
2025-11-10,160,132,51,74,South
2025-11-11,90,125,28,42,South
2025-11-12,135,139,43,62,South
2025-11-13,350,167,111,162,South
2025-11-14,111,158,35,51,South
2025-11-15,118,145,37,55,South
2025-11-16,106,138,33,49,South
2025-11-17,140,135,44,65,South
2025-11-18,94,136,30,44,South
2025-11-19,111,132,35,51,South
2025-11-20,343,132,108,158,South
2025-11-21,165,140,52,76,South
2025-11-22,174,148,55,80,South
2025-11-23,462,182,146,214,South
2025-11-24,170,187,54,78,South
2025-11-25,94,187,30,43,South
2025-11-26,678,242,214,313,South
2025-11-27,361,244,114,167,South
2025-11-28,354,272,112,163,South
2025-11-29,592,324,187,273,South
2025-11-30,369,314,116,170,South
2025-12-01,327,345,103,151,South
2025-12-02,180,379,57,83,South
2025-12-03,487,361,154,225,South
2025-12-04,337,358,106,156,South
2025-12-05,363,359,115,168,South
2025-12-06,213,310,67,98,South
2025-12-07,268,296,85,124,South
2025-12-08,193,275,61,89,South
2025-12-09,303,296,96,140,South
2025-12-10,446,292,141,206,South
2025-12-11,267,282,84,123,South
2025-12-12,200,259,63,92,South
2025-12-13,450,289,142,208,South
2025-12-14,598,324,189,276,South
2025-12-15,279,341,88,129,South
2025-12-16,657,381,208,303,South
2025-12-17,758,411,240,350,South
2025-12-18,978,495,309,452,South
2025-12-19,328,532,104,152,South
2025-12-20,560,549,177,259,South
2025-12-21,285,493,90,132,South
2025-12-22,791,573,250,365,South
2025-12-23,184,477,58,85,South
2025-12-24,803,481,254,371,South
2025-12-25,497,437,157,230,South
2025-12-26,1080,518,341,499,South
2025-12-27,747,540,236,345,South
2025-12-28,770,622,243,356,South
2025-12-29,578,595,183,267,South
2025-12-30,605,705,191,280,South
2025-12-31,687,690,217,317,South
2026-01-01,755,732,239,349,South
2026-01-02,442,644,140,204,South
2026-01-03,1149,685,363,531,South
2026-01-04,826,692,261,381,South
2026-01-05,756,719,239,349,South
2026-01-06,658,728,208,304,South
2026-01-07,251,630,79,116,South
2026-01-08,541,601,171,250,South
2026-01-09,266,559,84,123,South
2026-01-10,434,487,137,201,South
2026-01-11,353,431,112,163,South
2026-01-12,507,407,160,234,South
2026-01-13,536,395,169,248,South
2026-01-14,309,407,98,143,South
2026-01-15,377,387,119,174,South
2026-01-16,260,385,82,120,South
2026-01-17,142,328,45,65,South
2026-01-18,383,332,121,177,South
2026-01-19,620,342,196,286,South
2026-01-20,272,310,86,126,South
2026-01-21,423,324,134,195,South
2026-01-22,505,338,160,233,South
2026-01-23,397,359,125,183,South
2026-01-24,312,402,99,144,South
2026-01-25,411,406,130,190,South
2026-01-26,441,387,139,204,South
2026-01-27,521,425,165,241,South
2026-01-28,451,429,142,208,South
2026-01-29,442,421,140,204,South
2026-01-30,327,409,103,151,South
2026-01-31,634,453,200,293,South
2026-02-01,389,449,123,180,South
2026-02-02,347,434,110,160,South
2026-02-03,421,NA,NA,NA,South
2026-02-04,291,391,92,134,South
2026-02-05,382,NA,NA,NA,South
2026-02-06,355,388,112,164,South
2026-02-07,456,363,144,210,South
2026-02-08,295,344,93,136,South
2026-02-09,275,328,87,127,South
2026-02-10,731,375,231,338,South
